time (sec),ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.31590E+02,2.5243797597628700E+00,9.6158624551305400E+00,-1.0782838552580800E+00
2.31600E+02,2.5115728644756600E+00,9.6198463874756600E+00,-1.0726403068134300E+00
2.31610E+02,2.4988262925283600E+00,9.6237894090313000E+00,-1.0670260401628800E+00
2.31620E+02,2.4861398339351600E+00,9.6276919314622800E+00,-1.0614409069640900E+00
2.31630E+02,2.4735132781799600E+00,9.6315543624679800E+00,-1.0558847595695100E+00
2.31640E+02,2.4609464142437200E+00,9.6353771058168300E+00,-1.0503574510240300E+00
2.31650E+02,2.4484390306313500E+00,9.6391605613804500E+00,-1.0448588350626200E+00
2.31660E+02,2.4359909153980800E+00,9.6429051251677400E+00,-1.0393887661080300E+00
2.31670E+02,2.4236018561753200E+00,9.6466111893585700E+00,-1.0339470992683600E+00
2.31680E+02,2.4112716401960300E+00,9.6502791423374100E+00,-1.0285336903347700E+00
2.31690E+02,2.3990000543197400E+00,9.6539093687266600E+00,-1.0231483957790300E+00
2.31700E+02,2.3867868850568800E+00,9.6575022494197900E+00,-1.0177910727511900E+00
2.31710E+02,2.3746319185928900E+00,9.6610581616141900E+00,-1.0124615790771800E+00
2.31720E+02,2.3625349408117100E+00,9.6645774788439500E+00,-1.0071597732564000E+00
2.31730E+02,2.3504957373189000E+00,9.6680605710122600E+00,-1.0018855144593600E+00
2.31740E+02,2.3385140934642900E+00,9.6715078044237000E+00,-9.9663866252524100E-01
2.31750E+02,2.3265897943642400E+00,9.6749195418162500E+00,-9.9141907795949100E-01
2.31760E+02,2.3147226249234200E+00,9.6782961423931000E+00,-9.8622662193143600E-01
2.31770E+02,2.3029123698562200E+00,9.6816379618542600E+00,-9.8106115627184700E-01
2.31780E+02,2.2911588137077100E+00,9.6849453524279300E+00,-9.7592254347052100E-01
2.31790E+02,2.2794617408742500E+00,9.6882186629016100E+00,-9.7081064667385500E-01
2.31800E+02,2.2678209356235900E+00,9.6914582386530900E+00,-9.6572532968242200E-01
2.31810E+02,2.2562361821147600E+00,9.6946644216811300E+00,-9.6066645694854100E-01
2.31820E+02,2.2447072644173500E+00,9.6978375506359500E+00,-9.5563389357383800E-01
2.31830E+02,2.2332339665306100E+00,9.7009779608495100E+00,-9.5062750530681400E-01
2.31840E+02,2.2218160724020400E+00,9.7040859843655700E+00,-9.4564715854040600E-01
2.31850E+02,2.2104533659456800E+00,9.7071619499695100E+00,-9.4069272030954300E-01
2.31860E+02,2.1991456310600300E+00,9.7102061832179700E+00,-9.3576405828870800E-01
2.31870E+02,2.1878926516455600E+00,9.7132190064682200E+00,-9.3086104078948900E-01
2.31880E+02,2.1766942116219400E+00,9.7162007389073700E+00,-9.2598353675813600E-01
2.31890E+02,2.1655500949448800E+00,9.7191516965813300E+00,-9.2113141577311600E-01
2.31900E+02,2.1544600856226600E+00,9.7220721924235300E+00,-9.1630454804265800E-01
2.31910E+02,2.1434239677322600E+00,9.7249625362834900E+00,-9.1150280440231200E-01
2.31920E+02,2.1324415254352700E+00,9.7278230349551000E+00,-9.0672605631249600E-01
2.31930E+02,2.1215125429933600E+00,9.7306539922047600E+00,-9.0197417585604800E-01
2.31940E+02,2.1106368047835100E+00,9.7334557087992400E+00,-8.9724703573577600E-01
2.31950E+02,2.0998140953128600E+00,9.7362284825333500E+00,-8.9254450927200500E-01
2.31960E+02,2.0890441992333400E+00,9.7389726082574300E+00,-8.8786647040013600E-01
2.31970E+02,2.0783269013559100E+00,9.7416883779045700E+00,-8.8321279366819000E-01
2.31980E+02,2.0676619866645400E+00,9.7443760805176500E+00,-8.7858335423436300E-01
2.31990E+02,2.0570492403298900E+00,9.7470360022761800E+00,-8.7397802786457800E-01
2.32000E+02,2.0464884477227000E+00,9.7496684265228800E+00,-8.6939669093004000E-01
2.32010E+02,2.0359793944268900E+00,9.7522736337901500E+00,-8.6483922040479100E-01
2.32020E+02,2.0255218662523900E+00,9.7548519018261800E+00,-8.6030549386326500E-01
2.32030E+02,2.0151156492476700E+00,9.7574035056210200E+00,-8.5579538947784900E-01
2.32040E+02,2.0047605297120500E+00,9.7599287174323000E+00,-8.5130878601644000E-01
2.32050E+02,1.9944562942076600E+00,9.7624278068108400E+00,-8.4684556284000900E-01
2.32060E+02,1.9842027295712100E+00,9.7649010406260000E+00,-8.4240559990016200E-01
2.32070E+02,1.9739996229254800E+00,9.7673486830908800E+00,-8.3798877773670900E-01
2.32080E+02,1.9638467616905600E+00,9.7697709957872300E+00,-8.3359497747523400E-01
2.32090E+02,1.9537439335947900E+00,9.7721682376902300E+00,-8.2922408082465800E-01
2.32100E+02,1.9436909266855500E+00,9.7745406651930800E+00,-8.2487597007482400E-01
2.32110E+02,1.9336875293396900E+00,9.7768885321313000E+00,-8.2055052809406300E-01
2.32120E+02,1.9237335302738600E+00,9.7792120898069200E+00,-8.1624763832677900E-01
2.32130E+02,1.9138287185544400E+00,9.7815115870124400E+00,-8.1196718479103300E-01
2.32140E+02,1.9039728836074300E+00,9.7837872700545600E+00,-8.0770905207612200E-01
2.32150E+02,1.8941658152279300E+00,9.7860393827777800E+00,-8.0347312534017600E-01
2.32160E+02,1.8844073035895100E+00,9.7882681665877500E+00,-7.9925929030774300E-01
2.32170E+02,1.8746971392533700E+00,9.7904738604744100E+00,-7.9506743326739300E-01
2.32180E+02,1.8650351131771600E+00,9.7926567010350200E+00,-7.9089744106931000E-01
2.32190E+02,1.8554210167237800E+00,9.7948169224969200E+00,-7.8674920112290200E-01
2.32200E+02,1.8458546416697500E+00,9.7969547567401100E+00,-7.8262260139440500E-01
2.32210E+02,1.8363357802136100E+00,9.7990704333196800E+00,-7.7851753040449600E-01
2.32220E+02,1.8268642249839100E+00,9.8011641794879900E+00,-7.7443387722590800E-01
2.32230E+02,1.8174397690471100E+00,9.8032362202167300E+00,-7.7037153148105400E-01
2.32240E+02,1.8080622059153100E+00,9.8052867782187300E+00,-7.6633038333964500E-01
2.32250E+02,1.7987313295536900E+00,9.8073160739695900E+00,-7.6231032351632600E-01
2.32260E+02,1.7894469343878700E+00,9.8093243257292000E+00,-7.5831124326830600E-01
2.32270E+02,1.7802088153109600E+00,9.8113117495629700E+00,-7.5433303439299400E-01
2.32280E+02,1.7710167676905800E+00,9.8132785593629600E+00,-7.5037558922564900E-01
2.32290E+02,1.7618705873755700E+00,9.8152249668687800E+00,-7.4643880063702300E-01
2.32300E+02,1.7527700707026000E+00,9.8171511816882900E+00,-7.4252256203101600E-01
2.32310E+02,1.7437150145025700E+00,9.8190574113182300E+00,-7.3862676734233200E-01
2.32320E+02,1.7347052161068500E+00,9.8209438611645200E+00,-7.3475131103414700E-01
2.32330E+02,1.7257404733533800E+00,9.8228107345624900E+00,-7.3089608809577200E-01
2.32340E+02,1.7168205845925400E+00,9.8246582327969200E+00,-7.2706099404033000E-01
2.32350E+02,1.7079453486929500E+00,9.8264865551218200E+00,-7.2324592490243600E-01
2.32360E+02,1.6991145650470400E+00,9.8282958987801900E+00,-7.1945077723588000E-01
2.32370E+02,1.6903280335764700E+00,9.8300864590234400E+00,-7.1567544811131800E-01
2.32380E+02,1.6815855547374500E+00,9.8318584291307500E+00,-7.1191983511396600E-01
2.32390E+02,1.6728869295258300E+00,9.8336120004282400E+00,-7.0818383634130800E-01
2.32400E+02,1.6642319594821400E+00,9.8353473623079200E+00,-7.0446735040079400E-01
2.32410E+02,1.6556204466963800E+00,9.8370647022465200E+00,-7.0077027640756200E-01
2.32420E+02,1.6470521938127600E+00,9.8387642058241400E+00,-6.9709251398215100E-01
2.32430E+02,1.6385270040342100E+00,9.8404460567427700E+00,-6.9343396324823000E-01
2.32440E+02,1.6300446811268600E+00,9.8421104368445300E+00,-6.8979452483032800E-01
2.32450E+02,1.6216050294242700E+00,9.8437575261298800E+00,-6.8617409985157000E-01
2.32460E+02,1.6132078538316200E+00,9.8453875027756100E+00,-6.8257258993142100E-01
2.32470E+02,1.6048529598297100E+00,9.8470005431526400E+00,-6.7898989718343900E-01
2.32480E+02,1.5965401534788800E+00,9.8485968218437300E+00,-6.7542592421302500E-01
2.32490E+02,1.5882692414227300E+00,9.8501765116609400E+00,-6.7188057411518900E-01
2.32500E+02,1.5800400308918100E+00,9.8517397836630200E+00,-6.6835375047231900E-01
2.32510E+02,1.5718523297071500E+00,9.8532868071726000E+00,-6.6484535735195300E-01
2.32520E+02,1.5637059462836100E+00,9.8548177497931900E+00,-6.6135529930456400E-01
2.32530E+02,1.5556006896331900E+00,9.8563327774261200E+00,-6.5788348136134500E-01
2.32540E+02,1.5475363693682500E+00,9.8578320542872200E+00,-6.5442980903200600E-01
2.32550E+02,1.5395127957044800E+00,9.8593157429234500E+00,-6.5099418830257200E-01
2.32560E+02,1.5315297794639300E+00,9.8607840042292700E+00,-6.4757652563319600E-01
2.32570E+02,1.5235871320777900E+00,9.8622369974629300E+00,-6.4417672795596600E-01
2.32580E+02,1.5156846655891400E+00,9.8636748802626400E+00,-6.4079470267273400E-01
2.32590E+02,1.5078221926556000E+00,9.8650978086624900E+00,-6.3743035765293900E-01
2.32600E+02,1.4999995265518200E+00,9.8665059371083100E+00,-6.3408360123144400E-01
2.32610E+02,1.4922164811719200E+00,9.8678994184733400E+00,-6.3075434220637500E-01
2.32620E+02,1.4844728710317900E+00,9.8692784040738000E+00,-6.2744248983697400E-01
2.32630E+02,1.4767685112713600E+00,9.8706430436842700E+00,-6.2414795384145000E-01
2.32640E+02,1.4691032176566800E+00,9.8719934855529200E+00,-6.2087064439484400E-01
2.32650E+02,1.4614768065820000E+00,9.8733298764166600E+00,-6.1761047212689800E-01
2.32660E+02,1.4538890950716600E+00,9.8746523615161000E+00,-6.1436734811992900E-01
2.32670E+02,1.4463399007820000E+00,9.8759610846103900E+00,-6.1114118390671600E-01
2.32680E+02,1.4388290420030800E+00,9.8772561879918800E+00,-6.0793189146839000E-01
2.32690E+02,1.4313563376603900E+00,9.8785378125007400E+00,-6.0473938323232600E-01
2.32700E+02,1.4239216073164000E+00,9.8798060975393400E+00,-6.0156357207005600E-01
2.32710E+02,1.4165246711721200E+00,9.8810611810865400E+00,-5.9840437129517600E-01
2.32720E+02,1.4091653500684800E+00,9.8823031997118500E+00,-5.9526169466126200E-01
2.32730E+02,1.4018434654877000E+00,9.8835322885894800E+00,-5.9213545635980500E-01
2.32740E+02,1.3945588395545300E+00,9.8847485815121700E+00,-5.8902557101813500E-01
2.32750E+02,1.3873112950374700E+00,9.8859522109050100E+00,-5.8593195369736700E-01
2.32760E+02,1.3801006553498600E+00,9.8871433078390300E+00,-5.8285451989034700E-01
2.32770E+02,1.3729267445509100E+00,9.8883220020447200E+00,-5.7979318551960900E-01
2.32780E+02,1.3657893873466900E+00,9.8894884219254000E+00,-5.7674786693533200E-01
2.32790E+02,1.3586884090909900E+00,9.8906426945704600E+00,-5.7371848091331700E-01
2.32800E+02,1.3516236357861400E+00,9.8917849457685200E+00,-5.7070494465295700E-01
2.32810E+02,1.3445948940838100E+00,9.8929153000203600E+00,-5.6770717577522700E-01
2.32820E+02,1.3376020112856400E+00,9.8940338805518500E+00,-5.6472509232067000E-01
2.32830E+02,1.3306448153438500E+00,9.8951408093266900E+00,-5.6175861274740100E-01
2.32840E+02,1.3237231348618600E+00,9.8962362070590400E+00,-5.5880765592911000E-01
2.32850E+02,1.3168367990947000E+00,9.8973201932260300E+00,-5.5587214115307700E-01
2.32860E+02,1.3099856379494800E+00,9.8983928860801400E+00,-5.5295198811819100E-01
2.32870E+02,1.3031694819857400E+00,9.8994544026615200E+00,-5.5004711693298200E-01
2.32880E+02,1.2963881624157600E+00,9.9005048588100700E+00,-5.4715744811365300E-01
2.32890E+02,1.2896415111047800E+00,9.9015443691775600E+00,-5.4428290258212700E-01
2.32900E+02,1.2829293605712400E+00,9.9025730472395200E+00,-5.4142340166409200E-01
2.32910E+02,1.2762515439868300E+00,9.9035910053070300E+00,-5.3857886708706400E-01
2.32920E+02,1.2696078951766500E+00,9.9045983545384600E+00,-5.3574922097845300E-01
2.32930E+02,1.2629982486191700E+00,9.9055952049510300E+00,-5.3293438586362900E-01
2.32940E+02,1.2564224394462100E+00,9.9065816654323100E+00,-5.3013428466401000E-01
2.32950E+02,1.2498803034428800E+00,9.9075578437515500E+00,-5.2734884069514600E-01
2.32960E+02,1.2433716770474100E+00,9.9085238465709500E+00,-5.2457797766481400E-01
2.32970E+02,1.2368963973509800E+00,9.9094797794568300E+00,-5.2182161967112100E-01
2.32980E+02,1.2304543020974800E+00,9.9104257468906300E+00,-5.1907969120061500E-01
2.32990E+02,1.2240452296832300E+00,9.9113618522798700E+00,-5.1635211712639900E-01
2.33000E+02,1.2176690191566500E+00,9.9122881979689600E+00,-5.1363882270626100E-01
2.33010E+02,1.2113255102178700E+00,9.9132048852499600E+00,-5.1093973358080200E-01
2.33020E+02,1.2050145432183300E+00,9.9141120143731200E+00,-5.0825477577157900E-01
2.33030E+02,1.1987359591603100E+00,9.9150096845575000E+00,-5.0558387567924800E-01
2.33040E+02,1.1924895996963800E+00,9.9158979940012900E+00,-5.0292696008172200E-01
2.33050E+02,1.1862753071289300E+00,9.9167770398921700E+00,-5.0028395613233400E-01
2.33060E+02,1.1800929244094800E+00,9.9176469184175400E+00,-4.9765479135800000E-01
2.33070E+02,1.1739422951381500E+00,9.9185077247745700E+00,-4.9503939365740300E-01
2.33080E+02,1.1678232635628900E+00,9.9193595531802900E+00,-4.9243769129917600E-01
2.33090E+02,1.1617356745788400E+00,9.9202024968814400E+00,-4.8984961292008800E-01
2.33100E+02,1.1556793737275500E+00,9.9210366481643300E+00,-4.8727508752325000E-01
2.33110E+02,1.1496542071961900E+00,9.9218620983645700E+00,-4.8471404447631800E-01
2.33120E+02,1.1436600218167500E+00,9.9226789378766600E+00,-4.8216641350970600E-01
2.33130E+02,1.1376966650651600E+00,9.9234872561635800E+00,-4.7963212471481100E-01
2.33140E+02,1.1317639850604100E+00,9.9242871417661800E+00,-4.7711110854223700E-01
2.33150E+02,1.1258618305636200E+00,9.9250786823125700E+00,-4.7460329580003400E-01
2.33160E+02,1.1199900509770900E+00,9.9258619645273600E+00,-4.7210861765194100E-01
2.33170E+02,1.1141484963433100E+00,9.9266370742408100E+00,-4.6962700561563500E-01
2.33180E+02,1.1083370173438900E+00,9.9274040963979700E+00,-4.6715839156099100E-01
2.33190E+02,1.1025554652986000E+00,9.9281631150675900E+00,-4.6470270770834600E-01
2.33200E+02,1.0968036921641800E+00,9.9289142134510700E+00,-4.6225988662677300E-01
2.33210E+02,1.0910815505333200E+00,9.9296574738912600E+00,-4.5982986123235700E-01
2.33220E+02,1.0853888936334500E+00,9.9303929778812100E+00,-4.5741256478649000E-01
2.33230E+02,1.0797255753256200E+00,9.9311208060727400E+00,-4.5500793089415700E-01
2.33240E+02,1.0740914501032600E+00,9.9318410382851000E+00,-4.5261589350224300E-01
2.33250E+02,1.0684863730910000E+00,9.9325537535133300E+00,-4.5023638689784100E-01
2.33260E+02,1.0629102000433800E+00,9.9332590299367400E+00,-4.4786934570656800E-01
2.33270E+02,1.0573627873436000E+00,9.9339569449271700E+00,-4.4551470489088900E-01
2.33280E+02,1.0518439920022100E+00,9.9346475750572000E+00,-4.4317239974844500E-01
2.33290E+02,1.0463536716557900E+00,9.9353309961083200E+00,-4.4084236591039700E-01
2.33300E+02,1.0408916845656000E+00,9.9360072830789900E+00,-4.3852453933976600E-01
2.33310E+02,1.0354578896162200E+00,9.9366765101926100E+00,-4.3621885632978700E-01
2.33320E+02,1.0300521463141400E+00,9.9373387509054200E+00,-4.3392525350226800E-01
2.33330E+02,1.0246743147863500E+00,9.9379940779143100E+00,-4.3164366780595800E-01
2.33340E+02,1.0193242557789200E+00,9.9386425631646200E+00,-4.2937403651492200E-01
2.33350E+02,1.0140018306555100E+00,9.9392842778577500E+00,-4.2711629722691700E-01
2.33360E+02,1.0087069013959400E+00,9.9399192924587800E+00,-4.2487038786178500E-01
2.33370E+02,1.0034393305946500E+00,9.9405476767039800E+00,-4.2263624665984600E-01
2.33380E+02,9.9819898145920900E-01,9.9411694996082600E+00,-4.2041381218030200E-01
2.33390E+02,9.9298571780876200E-01,9.9417848294725600E+00,-4.1820302329964400E-01
2.33400E+02,9.8779940407250400E-01,9.9423937338910700E+00,-4.1600381921006900E-01
2.33410E+02,9.8263990528809200E-01,9.9429962797585600E+00,-4.1381613941790400E-01
2.33420E+02,9.7750708710006200E-01,9.9435925332774300E+00,-4.1163992374203800E-01
2.33430E+02,9.7240081575822600E-01,9.9441825599648600E+00,-4.0947511231235700E-01
2.33440E+02,9.6732095811605100E-01,9.9447664246598000E+00,-4.0732164556818700E-01
2.33450E+02,9.6226738162902500E-01,9.9453441915298900E+00,-4.0517946425675000E-01
2.33460E+02,9.5723995435301100E-01,9.9459159240783400E+00,-4.0304850943162000E-01
2.33470E+02,9.5223854494257000E-01,9.9464816851507400E+00,-4.0092872245118600E-01
2.33480E+02,9.4726302264929500E-01,9.9470415369418000E+00,-3.9882004497712800E-01
2.33490E+02,9.4231325732010900E-01,9.9475955410020000E+00,-3.9672241897289200E-01
2.33500E+02,9.3738911939556200E-01,9.9481437582441800E+00,-3.9463578670218200E-01
2.33510E+02,9.3249047990810600E-01,9.9486862489500900E+00,-3.9256009072744500E-01
2.33520E+02,9.2761721048036900E-01,9.9492230727768700E+00,-3.9049527390837700E-01
2.33530E+02,9.2276918332340600E-01,9.9497542887634300E+00,-3.8844127940042400E-01
2.33540E+02,9.1794627123494700E-01,9.9502799553367800E+00,-3.8639805065330200E-01
2.33550E+02,9.1314834759761600E-01,9.9508001303183500E+00,-3.8436553140951000E-01
2.33560E+02,9.0837528637717200E-01,9.9513148709301700E+00,-3.8234366570286100E-01
2.33570E+02,9.0362696212069900E-01,9.9518242338009900E+00,-3.8033239785701500E-01
2.33580E+02,8.9890324995482000E-01,9.9523282749724400E+00,-3.7833167248401500E-01
2.33590E+02,8.9420402558387800E-01,9.9528270499050100E+00,-3.7634143448284200E-01
2.33600E+02,8.8952916528811900E-01,9.9533206134840100E+00,-3.7436162903796000E-01
2.33610E+02,8.8487854592186500E-01,9.9538090200255100E+00,-3.7239220161788300E-01
2.33620E+02,8.8025204491167100E-01,9.9542923232821600E+00,-3.7043309797373600E-01
2.33630E+02,8.7564954025448200E-01,9.9547705764490000E+00,-3.6848426413783500E-01
2.33640E+02,8.7107091051577700E-01,9.9552438321691500E+00,-3.6654564642226000E-01
2.33650E+02,8.6651603482770400E-01,9.9557121425395300E+00,-3.6461719141744800E-01
2.33660E+02,8.6198479288721400E-01,9.9561755591164600E+00,-3.6269884599078000E-01
2.33670E+02,8.5747706495417300E-01,9.9566341329211900E+00,-3.6079055728518700E-01
2.33680E+02,8.5299273184949000E-01,9.9570879144454300E+00,-3.5889227271775300E-01
2.33690E+02,8.4853167495321600E-01,9.9575369536568000E+00,-3.5700393997832600E-01
2.33700E+02,8.4409377620264600E-01,9.9579813000042200E+00,-3.5512550702814000E-01
2.33710E+02,8.3967891809042200E-01,9.9584210024232200E+00,-3.5325692209844200E-01
2.33720E+02,8.3528698366261100E-01,9.9588561093412400E+00,-3.5139813368911900E-01
2.33730E+02,8.3091785651679800E-01,9.9592866686829000E+00,-3.4954909056734100E-01
2.33740E+02,8.2657142080016200E-01,9.9597127278750900E+00,-3.4770974176620400E-01
2.33750E+02,8.2224756120755200E-01,9.9601343338521900E+00,-3.4588003658338200E-01
2.33760E+02,8.1794616297954700E-01,9.9605515330610600E+00,-3.4405992457978200E-01
2.33770E+02,8.1366711190053300E-01,9.9609643714661200E+00,-3.4224935557821300E-01
2.33780E+02,8.0941029429675300E-01,9.9613728945543100E+00,-3.4044827966205100E-01
2.33790E+02,8.0517559703436800E-01,9.9617771473399800E+00,-3.3865664717392000E-01
2.33800E+02,8.0096290751750700E-01,9.9621771743697800E+00,-3.3687440871436800E-01
2.33810E+02,7.9677211368631500E-01,9.9625730197274900E+00,-3.3510151514056600E-01
2.33820E+02,7.9260310401500300E-01,9.9629647270387800E+00,-3.3333791756499300E-01
2.33830E+02,7.8845576750988100E-01,9.9633523394759500E+00,-3.3158356735414500E-01
2.33840E+02,7.8432999370740900E-01,9.9637358997625700E+00,-3.2983841612723600E-01
2.33850E+02,7.8022567267222300E-01,9.9641154501781400E+00,-3.2810241575491800E-01
2.33860E+02,7.7614269499517200E-01,9.9644910325626800E+00,-3.2637551835799800E-01
2.33870E+02,7.7208095179135500E-01,9.9648626883212100E+00,-3.2465767630616000E-01
2.33880E+02,7.6804033469814600E-01,9.9652304584283200E+00,-3.2294884221670500E-01
2.33890E+02,7.6402073587322300E-01,9.9655943834325300E+00,-3.2124896895328300E-01
2.33900E+02,7.6002204799259300E-01,9.9659545034607500E+00,-3.1955800962463800E-01
2.33910E+02,7.5604416424861800E-01,9.9663108582226100E+00,-3.1787591758335900E-01
2.33920E+02,7.5208697834804000E-01,9.9666634870147600E+00,-3.1620264642463800E-01
2.33930E+02,7.4815038451000200E-01,9.9670124287251300E+00,-3.1453814998502600E-01
2.33940E+02,7.4423427746407100E-01,9.9673577218372100E+00,-3.1288238234120900E-01
2.33950E+02,7.4033855244825500E-01,9.9676994044341300E+00,-3.1123529780877400E-01
2.33960E+02,7.3646310520703200E-01,9.9680375142028900E+00,-3.0959685094099500E-01
2.33970E+02,7.3260783198936200E-01,9.9683720884383800E+00,-3.0796699652761600E-01
