time (sec),ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
2.00720E+02,3.2000002298606800E+01,1.1999999999999900E+02,1.6582389550741800E-02
2.00730E+02,3.2000002362992100E+01,1.1999999999999900E+02,1.7513958894258600E-02
2.00740E+02,3.2000002428243500E+01,1.1999999999999900E+02,1.8482078013444800E-02
2.00750E+02,3.2000002494359500E+01,1.1999999999999900E+02,1.9487382901946300E-02
2.00760E+02,3.2000002561338700E+01,1.1999999999999900E+02,2.0530496784114100E-02
2.00770E+02,3.2000002629179500E+01,1.1999999999999900E+02,2.1612030709226000E-02
2.00780E+02,3.2000002697880500E+01,1.1999999999999900E+02,2.2732584107507000E-02
2.00790E+02,3.2000002767440000E+01,1.1999999999999900E+02,2.3892745310149300E-02
2.00800E+02,3.2000002837856700E+01,1.1999999999999900E+02,2.5093092035459800E-02
2.00810E+02,3.2000002909128800E+01,1.1999999999999900E+02,2.6334191843182700E-02
2.00820E+02,3.2000002981255000E+01,1.1999999999999900E+02,2.7616602558962300E-02
2.00830E+02,3.2000003054233600E+01,1.1999999999999900E+02,2.8940872670822800E-02
2.00840E+02,3.2000003128063000E+01,1.1999999999999900E+02,3.0307541699456900E-02
2.00850E+02,3.2000003202741700E+01,1.1999999999999900E+02,3.1717140544024000E-02
2.00860E+02,3.2000003278268100E+01,1.1999999999999900E+02,3.3170191805074500E-02
2.00870E+02,3.2000003354640600E+01,1.1999999999999900E+02,3.4667210086127600E-02
2.00880E+02,3.2000003431857600E+01,1.1999999999999900E+02,3.6208702275347500E-02
2.00890E+02,3.2000003509917500E+01,1.1999999999999900E+02,3.7795167808678800E-02
2.00900E+02,3.2000003588818700E+01,1.1999999999999900E+02,3.9427098915724000E-02
2.00910E+02,3.2000003668559600E+01,1.1999999999999900E+02,4.1104980849568000E-02
2.00920E+02,3.2000003749138500E+01,1.1999999999999900E+02,4.2829292101679700E-02
2.00930E+02,3.2000003830553900E+01,1.1999999999999900E+02,4.4600504602951700E-02
2.00940E+02,3.2000003912804100E+01,1.1999999999999900E+02,4.6419083911870800E-02
2.00950E+02,3.2000003995887400E+01,1.1999999999999900E+02,4.8285489390746600E-02
2.00960E+02,3.2000004079802300E+01,1.1999999999999900E+02,5.0200174370865100E-02
2.00970E+02,3.2000004164547000E+01,1.1999999999999900E+02,5.2163586307377300E-02
2.00980E+02,3.2000004250120000E+01,1.1999999999999900E+02,5.4176166924675000E-02
2.00990E+02,3.2000004336519600E+01,1.1999999999999900E+02,5.6238352352958300E-02
2.01000E+02,3.2000004423744100E+01,1.1999999999999900E+02,5.8350573256645400E-02
2.01010E+02,3.2000004511791900E+01,1.1999999999999900E+02,6.0513254955235400E-02
2.01020E+02,3.2000004600661300E+01,1.1999999999999900E+02,6.2726817537186000E-02
2.01030E+02,3.2000004690350700E+01,1.1999999999999900E+02,6.4991675967331300E-02
2.01040E+02,3.2000004780858400E+01,1.1999999999999900E+02,6.7308240188325800E-02
2.01050E+02,3.2000004872182800E+01,1.1999999999999900E+02,6.9676915216565100E-02
2.01060E+02,3.2000004964322100E+01,1.1999999999999900E+02,7.2098101233000300E-02
2.01070E+02,3.2000005057274800E+01,1.1999999999999900E+02,7.4572193669233700E-02
2.01080E+02,3.2000005151039100E+01,1.1999999999999900E+02,7.7099583289252900E-02
2.01090E+02,3.2000005245613400E+01,1.1999999999999900E+02,7.9680656267134300E-02
2.01100E+02,3.2000005340996000E+01,1.1999999999999900E+02,8.2315794261021900E-02
2.01110E+02,3.2000005437185300E+01,1.1999999999999900E+02,8.5005374483663700E-02
2.01120E+02,3.2000005534179600E+01,1.1999999999999900E+02,8.7749769769767100E-02
2.01130E+02,3.2000005631977200E+01,1.1999999999999900E+02,9.0549348640414000E-02
2.01140E+02,3.2000005730576400E+01,1.1999999999999900E+02,9.3404475364757000E-02
2.01150E+02,3.2000005829975600E+01,1.1999999999999900E+02,9.6315510019203200E-02
2.01160E+02,3.2000005930173200E+01,1.1999999999999900E+02,9.9282808544273000E-02
2.01170E+02,3.2000006031167400E+01,1.1999999999999900E+02,1.0230672279930800E-01
2.01180E+02,3.2000006132956600E+01,1.1999999999999900E+02,1.0538760061518900E-01
2.01190E+02,3.2000006235539100E+01,1.1999999999999900E+02,1.0852578584521500E-01
2.01200E+02,3.2000006338913400E+01,1.1999999999999900E+02,1.1172161841426600E-01
2.01210E+02,3.2000006443077600E+01,1.1999999999999900E+02,1.1497543436639500E-01
2.01220E+02,3.2000006548030200E+01,1.1999999999999900E+02,1.1828756591094600E-01
2.01230E+02,3.2000006653769500E+01,1.1999999999999900E+02,1.2165834146731300E-01
2.01240E+02,3.2000006760293900E+01,1.1999999999999900E+02,1.2508808570843500E-01
2.01250E+02,3.2000006867601700E+01,1.1999999999999900E+02,1.2857711960311800E-01
2.01260E+02,3.2000006975691200E+01,1.1999999999999900E+02,1.3212576045725800E-01
2.01270E+02,3.2000007084560900E+01,1.1999999999999900E+02,1.3573432195405200E-01
2.01280E+02,3.2000007194209100E+01,1.1999999999999900E+02,1.3940311419326100E-01
2.01290E+02,3.2000007304634100E+01,1.1999999999999900E+02,1.4313244372958400E-01
2.01300E+02,3.2000007415834300E+01,1.1999999999999900E+02,1.4692261361020600E-01
2.01310E+02,3.2000007527808100E+01,1.1999999999999900E+02,1.5077392341157500E-01
2.01320E+02,3.2000007640553800E+01,1.1999999999999900E+02,1.5468666927545500E-01
2.01330E+02,3.2000007754069900E+01,1.1999999999999900E+02,1.5866114394429400E-01
2.01340E+02,3.2000007868354700E+01,1.1999999999999900E+02,1.6269763679596000E-01
2.01350E+02,3.2000007983406600E+01,1.1999999999999900E+02,1.6679643387787300E-01
2.01360E+02,3.2000008099224000E+01,1.1999999999999900E+02,1.7095781794057000E-01
2.01370E+02,3.2000008215805200E+01,1.1999999999999900E+02,1.7518206847074400E-01
2.01380E+02,3.2000008333148800E+01,1.1999999999999900E+02,1.7946946172376500E-01
2.01390E+02,3.2000008451253000E+01,1.1999999999999900E+02,1.8382027075573100E-01
2.01400E+02,3.2000008570116300E+01,1.1999999999999900E+02,1.8823476545506500E-01
2.01410E+02,3.2000008689737100E+01,1.1999999999999900E+02,1.9271321257368000E-01
2.01420E+02,3.2000008810113800E+01,1.1999999999999900E+02,1.9725587575772600E-01
2.01430E+02,3.2000008931244900E+01,1.1999999999999900E+02,2.0186301557795500E-01
2.01440E+02,3.2000009053128700E+01,1.1999999999999900E+02,2.0653488955970200E-01
2.01450E+02,3.2000009175763800E+01,1.1999999999999900E+02,2.1127175221251500E-01
2.01460E+02,3.2000009299148400E+01,1.1999999999999900E+02,2.1607385505943100E-01
2.01470E+02,3.2000009423281200E+01,1.1999999999999900E+02,2.2094144666593000E-01
2.01480E+02,3.2000009548160400E+01,1.1999999999999900E+02,2.2587477266855900E-01
2.01490E+02,3.2000009673784700E+01,1.1999999999999900E+02,2.3087407580325400E-01
2.01500E+02,3.2000009800152400E+01,1.1999999999999900E+02,2.3593959593336900E-01
2.01510E+02,3.2000009927262000E+01,1.1999999999999900E+02,2.4107157007740100E-01
2.01520E+02,3.2000010055112000E+01,1.1999999999999900E+02,2.4627023243645100E-01
2.01530E+02,3.2000010183700900E+01,1.1999999999999900E+02,2.5153581442140000E-01
2.01540E+02,3.2000010313027100E+01,1.1999999999999900E+02,2.5686854467983200E-01
2.01550E+02,3.2000010443089200E+01,1.1999999999999900E+02,2.6226864912268900E-01
2.01560E+02,3.2000010573885500E+01,1.1999999999999900E+02,2.6773635095067600E-01
2.01570E+02,3.2000010705414800E+01,1.1999999999999900E+02,2.7327187068042300E-01
2.01580E+02,3.2000010837675300E+01,1.1999999999999900E+02,2.7887542617040700E-01
2.01590E+02,3.2000010970665700E+01,1.1999999999999900E+02,2.8454723264662800E-01
2.01600E+02,3.2000011104384600E+01,1.1999999999999900E+02,2.9028750272806600E-01
2.01610E+02,3.2000011238830300E+01,1.1999999999999900E+02,2.9609644645190100E-01
2.01620E+02,3.2000011374001500E+01,1.1999999999999900E+02,3.0197427129851300E-01
2.01630E+02,3.2000011509896700E+01,1.1999999999999900E+02,3.0792118221626000E-01
2.01640E+02,3.2000011646514400E+01,1.1999999999999900E+02,3.1393738164604400E-01
2.01650E+02,3.2000011783853200E+01,1.1999999999999900E+02,3.2002306954565600E-01
2.01660E+02,3.2000011921911700E+01,1.1999999999999900E+02,3.2617844341391300E-01
2.01670E+02,3.2000012060688400E+01,1.1999999999999900E+02,3.3240369831458800E-01
2.01680E+02,3.2000012200181900E+01,1.1999999999999900E+02,3.3869902690013700E-01
2.01690E+02,3.2000012340390900E+01,1.1999999999999900E+02,3.4506461943521300E-01
2.01700E+02,3.2000012481313800E+01,1.1999999999999900E+02,3.5150066381998800E-01
2.01710E+02,3.2000012622949300E+01,1.1999999999999900E+02,3.5800734561327600E-01
2.01720E+02,3.2000012765296000E+01,1.1999999999999900E+02,3.6458484805544900E-01
2.01730E+02,3.2000012908352500E+01,1.1999999999999900E+02,3.7123335209117200E-01
2.01740E+02,3.2000013052117500E+01,1.1999999999999900E+02,3.7795303639193500E-01
2.01750E+02,3.2000013196589500E+01,1.1999999999999900E+02,3.8474407737839400E-01
2.01760E+02,3.2000013341767200E+01,1.1999999999999900E+02,3.9160664924253000E-01
2.01770E+02,3.2000013487649300E+01,1.1999999999999900E+02,3.9854092396960700E-01
2.01780E+02,3.2000013634234400E+01,1.1999999999999900E+02,4.0554707135995700E-01
2.01790E+02,3.2000013781521100E+01,1.1999999999999900E+02,4.1262525905057000E-01
2.01800E+02,3.2000013929508100E+01,1.1999999999999900E+02,4.1977565253650300E-01
2.01810E+02,3.2000014078194100E+01,1.1999999999999900E+02,4.2699841519210600E-01
2.01820E+02,3.2000014227577800E+01,1.1999999999999900E+02,4.3429370829207000E-01
2.01830E+02,3.2000014377657900E+01,1.1999999999999900E+02,4.4166169103229300E-01
2.01840E+02,3.2000014528433000E+01,1.1999999999999900E+02,4.4910252055056400E-01
2.01850E+02,3.2000014679901900E+01,1.1999999999999900E+02,4.5661635194707500E-01
2.01860E+02,3.2000014832063200E+01,1.1999999999999900E+02,4.6420333830475700E-01
2.01870E+02,3.2000014984915800E+01,1.1999999999999900E+02,4.7186363070943200E-01
2.01880E+02,3.2000015138458300E+01,1.1999999999999900E+02,4.7959737826980800E-01
2.01890E+02,3.2000015292689400E+01,1.1999999999999900E+02,4.8740472813728400E-01
2.01900E+02,3.2000015447608000E+01,1.1999999999999900E+02,4.9528582552559300E-01
2.01910E+02,3.2000015603212700E+01,1.1999999999999900E+02,5.0324081373027600E-01
2.01920E+02,3.2000015759502300E+01,1.1999999999999900E+02,5.1126983414798100E-01
2.01930E+02,3.2000015916475600E+01,1.1999999999999900E+02,5.1937302629559700E-01
2.01940E+02,3.2000016074131400E+01,1.1999999999999900E+02,5.2755052782922300E-01
2.01950E+02,3.2000016232468400E+01,1.1999999999999900E+02,5.3580247456296800E-01
2.01960E+02,3.2000016391485500E+01,1.1999999999999900E+02,5.4412900048758400E-01
2.01970E+02,3.2000016551181300E+01,1.1999999999999900E+02,5.5253023778894600E-01
2.01980E+02,3.2000016711554900E+01,1.1999999999999900E+02,5.6100631686635600E-01
2.01990E+02,3.2000016872604800E+01,1.1999999999999900E+02,5.6955736635069500E-01
2.02000E+02,3.2000017034330100E+01,1.1999999999999900E+02,5.7818351312240800E-01
2.02010E+02,3.2000017196729400E+01,1.1999999999999900E+02,5.8688488232933600E-01
2.02020E+02,3.2000017359801700E+01,1.1999999999999900E+02,5.9566159740438600E-01
2.02030E+02,3.2000017523545800E+01,1.1999999999999900E+02,6.0451378008304100E-01
2.02040E+02,3.2000017687960500E+01,1.1999999999999900E+02,6.1344155042072400E-01
2.02050E+02,3.2000017853044800E+01,1.1999999999999900E+02,6.2244502680999000E-01
2.02060E+02,3.2000018018797400E+01,1.1999999999999900E+02,6.3152432599758300E-01
2.02070E+02,3.2000018185217300E+01,1.1999999999999900E+02,6.4067956310132500E-01
2.02080E+02,3.2000018352303300E+01,1.1999999999999900E+02,6.4991085162686100E-01
2.02090E+02,3.2000018520054300E+01,1.1999999999999900E+02,6.5921830348425300E-01
2.02100E+02,3.2000018688469300E+01,1.1999999999999900E+02,6.6860202900441400E-01
2.02110E+02,3.2000018857547100E+01,1.1999999999999900E+02,6.7806213695541100E-01
2.02120E+02,3.2000019027286700E+01,1.1999999999999900E+02,6.8759873455860200E-01
2.02130E+02,3.2000019197687000E+01,1.1999999999999900E+02,6.9721192750463900E-01
2.02140E+02,3.2000019368746900E+01,1.1999999999999900E+02,7.0690181996932100E-01
2.02150E+02,3.2000019540465400E+01,1.1999999999999900E+02,7.1666851462929600E-01
2.02160E+02,3.2000019712841300E+01,1.1999999999999900E+02,7.2651211267763300E-01
2.02170E+02,3.2000019885873800E+01,1.1999999999999900E+02,7.3643271383923700E-01
2.02180E+02,3.2000020059561700E+01,1.1999999999999900E+02,7.4643041638613400E-01
2.02190E+02,3.2000020233904000E+01,1.1999999999999900E+02,7.5650531715260600E-01
2.02200E+02,3.2000020408899600E+01,1.1999999999999900E+02,7.6665751155019600E-01
2.02210E+02,3.2000020584547700E+01,1.1999999999999900E+02,7.7688709358256200E-01
2.02220E+02,3.2000020760847100E+01,1.1999999999999900E+02,7.8719415586020900E-01
2.02230E+02,3.2000020937796900E+01,1.1999999999999900E+02,7.9757878961506900E-01
2.02240E+02,3.2000021115396100E+01,1.1999999999999900E+02,8.0804108471495700E-01
2.02250E+02,3.2000021293643700E+01,1.1999999999999900E+02,8.1858112967788900E-01
2.02260E+02,3.2000021472538700E+01,1.1999999999999900E+02,8.2919901168626400E-01
2.02270E+02,3.2000021652080200E+01,1.1999999999999900E+02,8.3989481660091400E-01
2.02280E+02,3.2000021832267200E+01,1.1999999999999900E+02,8.5066862897502900E-01
2.02290E+02,3.2000022013098800E+01,1.1999999999999900E+02,8.6152053206794300E-01
2.02300E+02,3.2000022194573900E+01,1.1999999999999900E+02,8.7245060785879700E-01
2.02310E+02,3.2000022376691800E+01,1.1999999999999900E+02,8.8345893706006700E-01
2.02320E+02,3.2000022559451400E+01,1.1999999999999900E+02,8.9454559913097600E-01
2.02330E+02,3.2000022742851900E+01,1.1999999999999900E+02,9.0571067229076400E-01
2.02340E+02,3.2000022926892300E+01,1.1999999999999900E+02,9.1695423353184700E-01
2.02350E+02,3.2000023111571700E+01,1.1999999999999900E+02,9.2827635863284400E-01
2.02360E+02,3.2000023296889200E+01,1.1999999999999900E+02,9.3967712217148200E-01
2.02370E+02,3.2000023482844000E+01,1.1999999999999900E+02,9.5115659753737800E-01
2.02380E+02,3.2000023669435100E+01,1.1999999999999900E+02,9.6271485694470400E-01
2.02390E+02,3.2000023856661700E+01,1.1999999999999900E+02,9.7435197144472200E-01
2.02400E+02,3.2000024044522900E+01,1.1999999999999900E+02,9.8606801093821400E-01
2.02410E+02,3.2000024233017800E+01,1.1999999999999900E+02,9.9786304418777500E-01
2.02420E+02,3.2000024422145700E+01,1.1999999999999900E+02,1.0097371388300000E+00
2.02430E+02,3.2000024611905600E+01,1.1999999999999900E+02,1.0216903613875800E+00
2.02440E+02,3.2000024802296700E+01,1.1999999999999900E+02,1.0337227772812100E+00
2.02450E+02,3.2000024993318200E+01,1.1999999999999900E+02,1.0458344508414600E+00
2.02460E+02,3.2000025184969300E+01,1.1999999999999900E+02,1.0580254453204700E+00
2.02470E+02,3.2000025377249100E+01,1.1999999999999900E+02,1.0702958229036200E+00
2.02480E+02,3.2000025570156900E+01,1.1999999999999900E+02,1.0826456447209600E+00
2.02490E+02,3.2000025763691800E+01,1.1999999999999900E+02,1.0950749708586600E+00
2.02500E+02,3.2000025957853000E+01,1.1999999999999900E+02,1.1075838603702400E+00
2.02510E+02,3.2000026152639800E+01,1.1999999999999900E+02,1.1201723712877800E+00
2.02520E+02,3.2000026348051400E+01,1.1999999999999900E+02,1.1328405606329500E+00
2.02530E+02,3.2000026544087000E+01,1.1999999999999900E+02,1.1455884844280100E+00
2.02540E+02,3.2000026740745900E+01,1.1999999999999900E+02,1.1584161977066000E+00
2.02550E+02,3.2000026938027200E+01,1.1999999999999900E+02,1.1713237545245300E+00
2.02560E+02,3.2000027135930200E+01,1.1999999999999900E+02,1.1843112079704200E+00
2.02570E+02,3.2000027334454200E+01,1.1999999999999900E+02,1.1973786101762000E+00
2.02580E+02,3.2000027533598500E+01,1.1999999999999900E+02,1.2105260123275700E+00
2.02590E+02,3.2000027733362300E+01,1.1999999999999900E+02,1.2237534646743300E+00
2.02600E+02,3.2000027933744900E+01,1.1999999999999900E+02,1.2370610165406100E+00
2.02610E+02,3.2000028134745500E+01,1.1999999999999900E+02,1.2504487163349900E+00
2.02620E+02,3.2000028336363600E+01,1.1999999999999900E+02,1.2639166115605500E+00
2.02630E+02,3.2000028538598300E+01,1.1999999999999900E+02,1.2774647488247900E+00
2.02640E+02,3.2000028741448900E+01,1.1999999999999900E+02,1.2910931738494700E+00
2.02650E+02,3.2000028944914900E+01,1.1999999999999900E+02,1.3048019314803500E+00
2.02660E+02,3.2000029148995400E+01,1.1999999999999900E+02,1.3185910656968400E+00
2.02670E+02,3.2000029353689800E+01,1.1999999999999900E+02,1.3324606196215300E+00
2.02680E+02,3.2000029558997500E+01,1.1999999999999900E+02,1.3464106355296700E+00
2.02690E+02,3.2000029764917800E+01,1.1999999999999900E+02,1.3604411548585300E+00
2.02700E+02,3.2000029971449900E+01,1.1999999999999900E+02,1.3745522182166400E+00
2.02710E+02,3.2000030178593400E+01,1.1999999999999900E+02,1.3887438653930100E+00
2.02720E+02,3.2000030386347500E+01,1.1999999999999900E+02,1.4030161353661700E+00
2.02730E+02,3.2000030594711600E+01,1.1999999999999900E+02,1.4173690663132400E+00
2.02740E+02,3.2000030803685100E+01,1.1999999999999900E+02,1.4318026956187500E+00
2.02750E+02,3.2000031013267200E+01,1.1999999999999900E+02,1.4463170598835400E+00
2.02760E+02,3.2000031223457600E+01,1.1999999999999900E+02,1.4609121949334400E+00
2.02770E+02,3.2000031434255400E+01,1.1999999999999900E+02,1.4755881358279400E+00
2.02780E+02,3.2000031645660100E+01,1.1999999999999900E+02,1.4903449168687500E+00
2.02790E+02,3.2000031857671100E+01,1.1999999999999900E+02,1.5051825716082800E+00
2.02800E+02,3.2000032070287900E+01,1.1999999999999900E+02,1.5201011328580200E+00
2.02810E+02,3.2000032283509700E+01,1.1999999999999900E+02,1.5351006326968400E+00
2.02820E+02,3.2000032497336200E+01,1.1999999999999900E+02,1.5501811024792700E+00
2.02830E+02,3.2000032711766500E+01,1.1999999999999900E+02,1.5653425728435500E+00
2.02840E+02,3.2000032926800300E+01,1.1999999999999900E+02,1.5805850737198000E+00
2.02850E+02,3.2000033142436900E+01,1.1999999999999900E+02,1.5959086343379000E+00
2.02860E+02,3.2000033358675800E+01,1.1999999999999900E+02,1.6113132832354700E+00
2.02870E+02,3.2000033575516500E+01,1.1999999999999900E+02,1.6267990482656700E+00
2.02880E+02,3.2000033792958300E+01,1.1999999999999900E+02,1.6423659566049000E+00
2.02890E+02,3.2000034011000800E+01,1.1999999999999900E+02,1.6580140347605600E+00
2.02900E+02,3.2000034229643400E+01,1.1999999999999900E+02,1.6737433085785400E+00
2.02910E+02,3.2000034448885500E+01,1.1999999999999900E+02,1.6895538032508200E+00
2.02920E+02,3.2000034668726800E+01,1.1999999999999900E+02,1.7054455433228500E+00
2.02930E+02,3.2000034889166600E+01,1.1999999999999900E+02,1.7214185527009400E+00
2.02940E+02,3.2000035110204500E+01,1.1999999999999900E+02,1.7374728546595700E+00
2.02950E+02,3.2000035331839900E+01,1.1999999999999900E+02,1.7536084718485500E+00
2.02960E+02,3.2000035554072300E+01,1.1999999999999900E+02,1.7698254263002400E+00
2.02970E+02,3.2000035776901300E+01,1.1999999999999900E+02,1.7861237394365500E+00
2.02980E+02,3.2000036000326400E+01,1.1999999999999900E+02,1.8025034320760100E+00
2.02990E+02,3.2000036224347000E+01,1.1999999999999900E+02,1.8189645244406500E+00
2.03000E+02,3.2000036448962800E+01,1.1999999999999900E+02,1.8355070361628700E+00
2.03010E+02,3.2000036674173200E+01,1.1999999999999900E+02,1.8521309862922800E+00
2.03020E+02,3.2000036899977800E+01,1.1999999999999900E+02,1.8688363933023400E+00
2.03030E+02,3.2000037126376100E+01,1.1999999999999900E+02,1.8856232750971200E+00
2.03040E+02,3.2000037353367700E+01,1.1999999999999900E+02,1.9024916490177800E+00
2.03050E+02,3.2000037580952100E+01,1.1999999999999900E+02,1.9194415318491800E+00
2.03060E+02,3.2000037809128800E+01,1.1999999999999900E+02,1.9364729398262900E+00
2.03070E+02,3.2000038037897500E+01,1.1999999999999900E+02,1.9535858886405900E+00
2.03080E+02,3.2000038267257700E+01,1.1999999999999900E+02,1.9707803934464100E+00
2.03090E+02,3.2000038497209000E+01,1.1999999999999900E+02,1.9880564688671800E+00
2.03100E+02,3.2000038727751000E+01,1.1999999999999900E+02,2.0054141290016300E+00
2.03110E+02,3.2000038958883200E+01,1.1999999999999900E+02,2.0228533874299200E+00
2.03120E+02,3.2000039190605200E+01,1.1999999999999900E+02,2.0403742572197400E+00
2.03130E+02,3.2000039422916600E+01,1.1999999999999900E+02,2.0579767509322900E+00
2.03140E+02,3.2000039655817100E+01,1.1999999999999900E+02,2.0756608806282400E+00
2.03150E+02,3.2000039889306200E+01,1.1999999999999900E+02,2.0934266578736600E+00
2.03160E+02,3.2000040123383500E+01,1.1999999999999900E+02,2.1112740937457800E+00
2.03170E+02,3.2000040358048700E+01,1.1999999999999900E+02,2.1292031988388200E+00
2.03180E+02,3.2000040593301400E+01,1.1999999999999900E+02,2.1472139832696700E+00
2.03190E+02,3.2000040829141200E+01,1.1999999999999900E+02,2.1653064566835700E+00
2.03200E+02,3.2000041065567700E+01,1.1999999999999900E+02,2.1834806282596900E+00
2.03210E+02,3.2000041302580500E+01,1.1999999999999900E+02,2.2017365067166800E+00
2.03220E+02,3.2000041540179400E+01,1.1999999999999900E+02,2.2200741003181300E+00
2.03230E+02,3.2000041778363800E+01,1.1999999999999900E+02,2.2384934168780500E+00
2.03240E+02,3.2000042017133600E+01,1.1999999999999900E+02,2.2569944637661700E+00
2.03250E+02,3.2000042256488300E+01,1.1999999999999900E+02,2.2755772479133300E+00
2.03260E+02,3.2000042496427700E+01,1.1999999999999900E+02,2.2942417758167000E+00
2.03270E+02,3.2000042736951300E+01,1.1999999999999900E+02,2.3129880535450000E+00
2.03280E+02,3.2000042978058800E+01,1.1999999999999900E+02,2.3318160867436600E+00
2.03290E+02,3.2000043219749900E+01,1.1999999999999900E+02,2.3507258806399100E+00
2.03300E+02,3.2000043462024300E+01,1.1999999999999900E+02,2.3697174400478600E+00
2.03310E+02,3.2000043704881700E+01,1.1999999999999900E+02,2.3887907693734600E+00
2.03320E+02,3.2000043948321700E+01,1.1999999999999900E+02,2.4079458726195100E+00
2.03330E+02,3.2000044192344000E+01,1.1999999999999900E+02,2.4271827533904700E+00
2.03340E+02,3.2000044436948400E+01,1.1999999999999900E+02,2.4465014148973900E+00
2.03350E+02,3.2000044682134500E+01,1.1999999999999900E+02,2.4659018599626800E+00
2.03360E+02,3.2000044927902000E+01,1.1999999999999900E+02,2.4853840910248400E+00
2.03370E+02,3.2000045174250700E+01,1.1999999999999900E+02,2.5049481101431700E+00
2.03380E+02,3.2000045421180200E+01,1.1999999999999900E+02,2.5245939190024400E+00
2.03390E+02,3.2000045668690300E+01,1.1999999999999900E+02,2.5443215189174700E+00
2.03400E+02,3.2000045916780700E+01,1.1999999999999900E+02,2.5641309108377300E+00
2.03410E+02,3.2000046165451100E+01,1.1999999999999900E+02,2.5840220953517800E+00
2.03420E+02,3.2000046414701200E+01,1.1999999999999900E+02,2.6039950726917900E+00
2.03430E+02,3.2000046664530800E+01,1.1999999999999900E+02,2.6240498427379400E+00
2.03440E+02,3.2000046914939600E+01,1.1999999999999900E+02,2.6441864050228100E+00
2.03450E+02,3.2000047165927400E+01,1.1999999999999900E+02,2.6644047587356700E+00
2.03460E+02,3.2000047417493900E+01,1.1999999999999900E+02,2.6847049027267800E+00
2.03470E+02,3.2000047669638800E+01,1.1999999999999900E+02,2.7050868355116700E+00
2.03480E+02,3.2000047922361900E+01,1.1999999999999900E+02,2.7255505552752600E+00
2.03490E+02,3.2000048175662900E+01,1.1999999999999900E+02,2.7460960598760700E+00
2.03500E+02,3.2000048429541700E+01,1.1999999999999900E+02,2.7667233468503200E+00
2.03510E+02,3.2000048683998000E+01,1.1999999999999900E+02,2.7874324134159800E+00
2.03520E+02,3.2000048939031500E+01,1.1999999999999900E+02,2.8082232564767800E+00
2.03530E+02,3.2000049194642100E+01,1.1999999999999900E+02,2.8290958726262600E+00
2.03540E+02,3.2000049450829400E+01,1.1999999999999900E+02,2.8500502581516500E+00
2.03550E+02,3.2000049707593400E+01,1.1999999999999900E+02,2.8710864090377700E+00
2.03560E+02,3.2000049964933700E+01,1.1999999999999900E+02,2.8922043209709500E+00
2.03570E+02,3.2000050222850100E+01,1.1999999999999900E+02,2.9134039893428000E+00
2.03580E+02,3.2000050481342500E+01,1.1999999999999900E+02,2.9346854092539900E+00
2.03590E+02,3.2000050740410700E+01,1.1999999999999900E+02,2.9560485755180200E+00
2.03600E+02,3.2000051000054400E+01,1.1999999999999900E+02,2.9774934826649400E+00
2.03610E+02,3.2000051260273400E+01,1.1999999999999900E+02,2.9990201249449500E+00
2.03620E+02,3.2000051521067600E+01,1.1999999999999900E+02,3.0206284963320800E+00
2.03630E+02,3.2000051782436800E+01,1.1999999999999900E+02,3.0423185905277900E+00
2.03640E+02,3.2000052044380700E+01,1.1999999999999900E+02,3.0640904009644600E+00
2.03650E+02,3.2000052306899200E+01,1.1999999999999900E+02,3.0859439208090000E+00
2.03660E+02,3.2000052569992100E+01,1.1999999999999900E+02,3.1078791429662300E+00
2.03670E+02,3.2000052833659300E+01,1.1999999999999900E+02,3.1298960600824000E+00
2.03680E+02,3.2000053097900500E+01,1.1999999999999900E+02,3.1519946645485600E+00
2.03690E+02,3.2000053362715700E+01,1.1999999999999900E+02,3.1741749485039500E+00
2.03700E+02,3.2000053628104500E+01,1.1999999999999900E+02,3.1964369038393100E+00
2.03710E+02,3.2000053894067000E+01,1.1999999999999900E+02,3.2187805222002300E+00
2.03720E+02,3.2000054160602800E+01,1.1999999999999900E+02,3.2412057949903900E+00
2.03730E+02,3.2000054427711900E+01,1.1999999999999900E+02,3.2637127133747700E+00
2.03740E+02,3.2000054695394000E+01,1.1999999999999900E+02,3.2863012682829100E+00
2.03750E+02,3.2000054963649200E+01,1.1999999999999900E+02,3.3089714504120400E+00
2.03760E+02,3.2000055232477100E+01,1.1999999999999900E+02,3.3317232502302000E+00
2.03770E+02,3.2000055501877700E+01,1.1999999999999900E+02,3.3545566579794000E+00
2.03780E+02,3.2000055771850900E+01,1.1999999999999900E+02,3.3774716636786300E+00
2.03790E+02,3.2000056042396400E+01,1.1999999999999900E+02,3.4004682571269100E+00
2.03800E+02,3.2000056313514100E+01,1.1999999999999900E+02,3.4235464279063600E+00
2.03810E+02,3.2000056585204000E+01,1.1999999999999900E+02,3.4467061653850600E+00
2.03820E+02,3.2000056857465900E+01,1.1999999999999900E+02,3.4699474587201000E+00
2.03830E+02,3.2000057130299700E+01,1.1999999999999900E+02,3.4932702968604500E+00
2.03840E+02,3.2000057403705200E+01,1.1999999999999900E+02,3.5166746685498300E+00
2.03850E+02,3.2000057677682300E+01,1.1999999999999900E+02,3.5401605623295700E+00
2.03860E+02,3.2000057952230900E+01,1.1999999999999900E+02,3.5637279665414800E+00
2.03870E+02,3.2000058227351000E+01,1.1999999999999900E+02,3.5873768693305500E+00
2.03880E+02,3.2000058503042300E+01,1.1999999999999900E+02,3.6111072586478200E+00
