mag_x (uT),mag_y (uT),mag_z (uT)
1.653486107531388072e+01,1.256417937050583866e+01,4.682886096359731454e+01
1.652455343864451720e+01,1.258259228821314757e+01,4.681587678249005791e+01
1.654370651802950576e+01,1.257341284025995520e+01,4.681132381694376221e+01
1.653894333046524778e+01,1.254369049350386156e+01,4.682419815779316252e+01
1.653920577374659473e+01,1.256413836091772573e+01,4.681440492099028461e+01
1.653531357915046129e+01,1.255718297158978558e+01,4.683231686425551743e+01
1.653690949161365253e+01,1.256611203976881974e+01,4.683541863259813454e+01
1.653857867706857832e+01,1.255361877014708583e+01,4.682467612453499584e+01
1.652892439532505620e+01,1.257959809569343612e+01,4.681305254483933709e+01
1.653325435670142696e+01,1.257121226695254101e+01,4.681837557060009658e+01
1.653520898754254986e+01,1.256166119051149366e+01,4.684107500175994687e+01
1.654371807967594776e+01,1.255940120162458840e+01,4.681395779600491380e+01
1.652348384985418406e+01,1.258067151354634028e+01,4.683189737729754398e+01
1.655242091399350812e+01,1.255908906546202175e+01,4.681280432453867490e+01
1.654401007076828023e+01,1.257321354200423080e+01,4.684691504950080088e+01
1.652838455792715777e+01,1.258521432736302259e+01,4.682539176639701850e+01
1.655709079303318276e+01,1.256374656549728641e+01,4.683039227591677900e+01
1.653332379765460658e+01,1.256935479778616838e+01,4.681971969170525227e+01
1.655470872928453474e+01,1.257075701346653140e+01,4.682435085631712468e+01
1.653437167606725211e+01,1.256173447007279798e+01,4.682496210871244813e+01
1.654492775366238888e+01,1.257333479259597375e+01,4.680750758562363956e+01
1.654356617259514195e+01,1.256444002226345447e+01,4.680562311858385272e+01
1.654596905663759898e+01,1.256874520294556064e+01,4.683914600659181815e+01
1.653514896044590188e+01,1.255108530224596741e+01,4.682957214689323422e+01
1.652423433806411168e+01,1.255883819482271413e+01,4.683225486374276869e+01
1.653638584213607388e+01,1.256614162404012447e+01,4.681387032185697450e+01
1.652447626134560466e+01,1.256490461022969995e+01,4.681558882495532714e+01
1.652652072908423619e+01,1.257929008115007896e+01,4.681257482882751475e+01
1.653362804037681144e+01,1.255968190161045506e+01,4.682211119165940971e+01
1.654175347975370158e+01,1.258015372065021431e+01,4.682981479456674379e+01
1.652808144465260298e+01,1.255435054569121966e+01,4.680600951724505876e+01
1.653876597158635064e+01,1.257008698630368926e+01,4.682173005296291990e+01
1.653087455649173165e+01,1.257031369973448065e+01,4.681862055092285857e+01
1.654663764111920443e+01,1.256275943956922170e+01,4.681409557864588322e+01
1.653878576885461982e+01,1.257279317850913358e+01,4.682637493501443515e+01
1.654369187872868352e+01,1.258705193284994373e+01,4.682685347073624627e+01
1.653362677729053232e+01,1.257863195750615404e+01,4.681128912918377694e+01
1.653577915589588443e+01,1.259443732704469454e+01,4.683707356025102087e+01
1.653030681402533730e+01,1.256409149008601034e+01,4.682953343802141433e+01
1.653656666472141978e+01,1.256950513955996662e+01,4.681495943402002524e+01
1.653034957245390757e+01,1.256919518535719149e+01,4.681174227096803264e+01
1.654428602003747883e+01,1.255782103644639136e+01,4.683682995422861950e+01
1.654658877076165879e+01,1.256909737752259559e+01,4.682309896109488534e+01
1.651907043081858006e+01,1.257330020749262367e+01,4.683109812356476453e+01
1.653198096435890818e+01,1.256069019386505836e+01,4.683003895197732902e+01
1.653624745274465369e+01,1.256198482186296950e+01,4.682450514719568702e+01
1.653717227191535599e+01,1.256518387852493923e+01,4.682172552986833836e+01
1.652041243886907296e+01,1.255636055376969118e+01,4.682972086195871952e+01
1.653955632770685114e+01,1.256643682839804299e+01,4.680888963482242815e+01
1.654396260995417478e+01,1.257790627752651602e+01,4.682391977198641797e+01
1.655250424217167904e+01,1.256740062892215093e+01,4.681468475288635744e+01
1.654917567106706855e+01,1.257149909444811442e+01,4.682570911199531594e+01
1.655337987417753354e+01,1.256431612021952482e+01,4.682130002980037631e+01
1.655194767092225661e+01,1.256552338997014751e+01,4.681811030107452609e+01
1.653372329856637180e+01,1.256702525730964837e+01,4.681690358217043979e+01
1.653661763991394196e+01,1.256455272302625836e+01,4.680535997534567372e+01
1.651125353580172472e+01,1.256547562770774817e+01,4.683646270306071102e+01
1.654549320937896084e+01,1.257594268321147624e+01,4.684426177328334973e+01
1.652954027156384598e+01,1.256602931803381296e+01,4.681941051538362331e+01
1.651722458917819480e+01,1.255421490009964103e+01,4.683967740949506009e+01
1.654821373699988740e+01,1.256175214346803592e+01,4.680709241070621118e+01
1.653955099748290181e+01,1.257561893373847361e+01,4.683186315453010451e+01
1.654602970673081330e+01,1.256499244499421586e+01,4.681893729995477571e+01
1.653732504242812951e+01,1.259293133772511375e+01,4.681259929599476521e+01
1.655222275821507338e+01,1.256377757677575246e+01,4.681010662325940075e+01
1.654913758876022456e+01,1.256397230146662380e+01,4.682571790619692820e+01
1.650972163670972037e+01,1.257911633765843895e+01,4.682282280973716837e+01
1.653807234772624213e+01,1.256186905284339872e+01,4.682367761424318076e+01
1.652705689689692292e+01,1.256211266334816834e+01,4.681907550100115145e+01
1.653863045754951600e+01,1.257037794826430144e+01,4.682164681656097827e+01
1.653559893768358791e+01,1.257540048137597566e+01,4.682568573901352948e+01
1.654405252957551298e+01,1.256230686715252531e+01,4.682938865403574624e+01
1.654126670926477161e+01,1.257721538038437892e+01,4.684386989675787305e+01
1.653961192905260091e+01,1.257217443463145301e+01,4.682059683167216235e+01
1.654454221318053442e+01,1.257509384201200398e+01,4.682910425785890851e+01
1.654012320641736267e+01,1.255274136120869599e+01,4.681553869097785281e+01
1.652918299268640112e+01,1.256821624767124845e+01,4.684166509396780498e+01
1.655245835778382713e+01,1.257456159144334862e+01,4.683179364936126632e+01
1.654004203125548145e+01,1.257427187171339789e+01,4.681436104510387963e+01
1.654076666419617325e+01,1.256944795027253470e+01,4.681500886670788475e+01
1.653953413357203672e+01,1.255982469081440911e+01,4.682144536842083227e+01
1.652329714732235999e+01,1.256354845433739165e+01,4.680579290227958467e+01
1.654200098229381055e+01,1.256772374852373808e+01,4.681569487103474358e+01
1.653497148071456024e+01,1.257780911733270379e+01,4.682367600895215531e+01
1.654730936310033940e+01,1.257939803559821712e+01,4.683515217363179772e+01
1.654767404797730990e+01,1.257185044770089810e+01,4.682003350812404108e+01
1.654461037172125870e+01,1.256817390711622195e+01,4.679251419323271932e+01
1.654426105150330883e+01,1.256027774126312302e+01,4.682203073242176572e+01
1.653941718618587586e+01,1.257987177543523138e+01,4.681527443878452743e+01
1.656077599503327846e+01,1.257765141400326492e+01,4.681258209907317536e+01
1.653955584369989396e+01,1.257759096866761794e+01,4.682024638359939672e+01
1.654124561431331131e+01,1.256313719967777587e+01,4.682391603861717044e+01
1.653160032366775667e+01,1.256387758259401011e+01,4.682466201596593436e+01
1.653256110695375014e+01,1.256146950086525926e+01,4.683384279899505742e+01
1.652435719786894808e+01,1.258740204550669617e+01,4.683116369491926889e+01
1.655617661049912925e+01,1.258082282853547973e+01,4.682691200726610248e+01
1.653575633433917247e+01,1.256065554198241330e+01,4.683153653978099129e+01
1.653273000130073100e+01,1.254477870028412489e+01,4.682326943556214616e+01
1.654441198593318418e+01,1.255215125718321545e+01,4.681193785043524969e+01
1.653161051687048655e+01,1.256509783592980334e+01,4.681894305701182191e+01
1.653607190587301190e+01,1.256542211794228514e+01,4.681531005467824968e+01
1.654102568306343457e+01,1.256143858712508354e+01,4.679281594607518713e+01
1.653845009870131477e+01,1.258267064563734650e+01,4.683089811666436475e+01
1.653560277413394886e+01,1.257922231570301363e+01,4.680911211306992215e+01
1.654875260079374755e+01,1.256750110114256280e+01,4.684254524920251583e+01
1.653301103313669174e+01,1.257223413696911862e+01,4.682106288230115609e+01
1.654275922995857684e+01,1.258345921632106901e+01,4.682764534884736918e+01
1.652799160760527641e+01,1.259855811461834918e+01,4.683272051241321776e+01
1.652753396169438460e+01,1.255656158055098892e+01,4.682507484977244872e+01
1.652590200410575960e+01,1.256106820292660053e+01,4.680851300180575691e+01
1.651985651772178088e+01,1.257422163316221564e+01,4.683620501913744505e+01
1.654616129073470887e+01,1.256887794324360286e+01,4.681716844182268744e+01
1.653936195011078425e+01,1.256675128492248028e+01,4.683024474467620735e+01
1.654336368085202125e+01,1.255680869645794928e+01,4.680792372324820150e+01
1.653410058891399004e+01,1.257186390404383403e+01,4.681024530634273617e+01
1.655228767949009594e+01,1.258105547503757471e+01,4.681335373530328781e+01
1.654412627936383728e+01,1.255826014677934133e+01,4.682798926444372967e+01
1.654595419988464400e+01,1.256025138833626897e+01,4.680554698711046768e+01
1.655846050508450773e+01,1.256683266089446782e+01,4.680968729705185893e+01
1.655473715795385914e+01,1.256849224940750887e+01,4.682711900865904653e+01
1.655112626687797217e+01,1.257267921491955320e+01,4.683036450221170810e+01
1.654135971979928854e+01,1.256553561386880702e+01,4.683255193091031998e+01
1.652792707284513440e+01,1.257595610400344910e+01,4.682262166154577443e+01
1.654717598465511941e+01,1.256186453928104640e+01,4.682309482654529376e+01
1.654012818727964529e+01,1.257111020254804323e+01,4.683186109574819511e+01
1.653893022323507722e+01,1.257329408239022150e+01,4.680728716837811731e+01
1.654171254024111093e+01,1.257173932320952048e+01,4.682124688486586450e+01
1.654212080050113443e+01,1.258514995907050249e+01,4.681869214982820893e+01
1.654813227876118731e+01,1.257156468026099105e+01,4.682455800365211473e+01
1.652865147034177085e+01,1.258119229559655849e+01,4.680686415472254680e+01
1.652826867965644553e+01,1.256265862294964286e+01,4.682247267765440313e+01
1.653707271336115525e+01,1.255364349909346977e+01,4.682671778263453888e+01
1.656345217812258852e+01,1.257051320553413554e+01,4.682385982599919316e+01
1.654026875927606000e+01,1.255824216132289450e+01,4.681295662275494607e+01
1.654645693046314392e+01,1.256941280350705448e+01,4.682025805477841374e+01
1.656050369380947629e+01,1.256737258587211414e+01,4.682606603499791476e+01
1.654633162342473796e+01,1.257629352843963488e+01,4.681175124637429263e+01
1.653024632385184489e+01,1.257549254990950516e+01,4.681344290810783093e+01
1.653156307904109568e+01,1.257348319872942355e+01,4.682700687958814001e+01
1.654025388893959914e+01,1.256961507326095706e+01,4.683275630925977850e+01
1.654121695035789230e+01,1.257992116777731262e+01,4.681888114879747320e+01
1.654336071010935427e+01,1.258413901309566896e+01,4.681215650816611173e+01
1.653847509726787024e+01,1.259844419533158266e+01,4.681260651336173595e+01
1.654438998660815940e+01,1.256195017475535280e+01,4.681795236822308226e+01
1.653357877310114787e+01,1.255746320557821960e+01,4.680611912410994790e+01
1.652690748823467359e+01,1.257343819556049169e+01,4.680295741585590719e+01
1.654819971015736613e+01,1.258515763392232500e+01,4.681491407127519011e+01
1.653781904408197079e+01,1.257368580558191695e+01,4.681587974464009250e+01
1.653730708347055156e+01,1.257449753250647895e+01,4.682635603997803031e+01
1.654408990586766848e+01,1.255453351334510081e+01,4.683455641461362262e+01
1.653334284275481636e+01,1.256342757433587209e+01,4.681514173581147276e+01
1.652203157300266767e+01,1.255825019905627471e+01,4.681819145807734373e+01
1.653694451428882317e+01,1.255741133242782048e+01,4.682376606698614552e+01
1.653169408600168211e+01,1.256415754253600880e+01,4.680711214164418976e+01
1.654629080392838247e+01,1.256850789007966895e+01,4.679894032270851767e+01
1.653591035030464340e+01,1.257749117961861351e+01,4.682149987984319495e+01
1.654196490701667699e+01,1.256673810169772487e+01,4.682684554096466911e+01
1.653086799240163884e+01,1.257997833872273752e+01,4.683508766896233766e+01
1.653656305127924853e+01,1.259376649325543696e+01,4.682447057603878449e+01
1.652182786616512189e+01,1.255295009983197119e+01,4.681858645302566657e+01
1.652928690845628523e+01,1.256705444393444537e+01,4.682299424002222565e+01
1.651637261314406757e+01,1.255958383717416282e+01,4.681813705907429579e+01
1.652907728402014342e+01,1.258080976787774219e+01,4.681405959618728474e+01
1.654912818411329667e+01,1.256965189859760912e+01,4.681915919172511309e+01
1.651279645560731169e+01,1.255862766987854506e+01,4.681047068051844207e+01
1.653585655333848692e+01,1.255997353167361652e+01,4.682403595546235664e+01
1.654564577126375369e+01,1.257605118060830485e+01,4.683208975188846779e+01
1.654627862557805074e+01,1.257826925226603976e+01,4.682052473588960595e+01
1.654536153084879757e+01,1.257096393900465081e+01,4.682568929149503134e+01
1.653486273662266726e+01,1.256912828478797906e+01,4.681555032312559916e+01
1.654719080536557740e+01,1.257826992518442921e+01,4.680755629757537406e+01
1.653415177827179150e+01,1.255934793664736304e+01,4.684827479848966902e+01
1.654724089942637377e+01,1.257309508717606583e+01,4.682962258866220395e+01
1.652696162962449122e+01,1.256783978007367608e+01,4.682869824692360083e+01
1.654098640582912694e+01,1.257174926020195649e+01,4.683673075059316915e+01
1.651433572775129832e+01,1.256124841667825898e+01,4.684124471289351987e+01
1.653913053514829912e+01,1.255877091451144167e+01,4.681070515167908752e+01
1.654489270450602945e+01,1.257067503987002866e+01,4.679937428480060646e+01
1.653607674227313140e+01,1.257674333304187719e+01,4.681224118765418751e+01
1.654089528645385698e+01,1.257021332944522030e+01,4.682081037395664680e+01
1.652770651849595041e+01,1.256782808165981535e+01,4.680246421056615702e+01
1.655091154357220162e+01,1.256526093888883189e+01,4.682956249577758712e+01
1.654214952618921686e+01,1.256607120494117602e+01,4.682289206295266126e+01
1.652182037898629474e+01,1.255332071900152791e+01,4.681606423934014316e+01
1.654335858957422900e+01,1.257952134602526861e+01,4.683540675851474333e+01
1.654159506900048981e+01,1.256009668999466911e+01,4.681555567750101687e+01
1.651994525955590376e+01,1.255379903491962956e+01,4.683545163894586949e+01
1.655366913602161105e+01,1.256007939070819646e+01,4.683323290930799487e+01
1.652826689077956601e+01,1.256785108216865154e+01,4.681920016674287410e+01
1.654469966022798744e+01,1.258611128796918344e+01,4.680883251219314189e+01
1.654306824996059433e+01,1.256660903891968850e+01,4.681147477720730166e+01
1.653430866737284077e+01,1.257184191371679205e+01,4.681973356945735532e+01
1.654477170640983630e+01,1.256490850698670769e+01,4.683943279567836981e+01
1.653203798712408457e+01,1.256161218516248113e+01,4.682731143178313005e+01
1.653578445675441699e+01,1.257123607426606604e+01,4.683770545570002497e+01
1.654110254249172485e+01,1.255331905641052614e+01,4.681608934278175127e+01
1.653855298937586582e+01,1.255559568527342940e+01,4.682432966661491491e+01
1.652829709263131264e+01,1.258645777730199100e+01,4.681747858100816018e+01
1.652429501616856555e+01,1.258628988418487182e+01,4.682895700240438686e+01
1.653288427237442804e+01,1.255745707815068002e+01,4.681284950554835689e+01
1.653067957975406443e+01,1.259184484934324999e+01,4.683534696732358782e+01
1.653257970012685263e+01,1.257015432509860631e+01,4.682378670454881586e+01
1.657210923126952906e+01,1.258579386818863100e+01,4.682070389291171608e+01
1.653935875597354865e+01,1.256448221044337821e+01,4.682600468508795899e+01
1.654320046444116699e+01,1.258025438635491788e+01,4.679670893166355938e+01
1.654129506715911546e+01,1.257573663608044434e+01,4.682008543668257516e+01
1.653894601123413111e+01,1.257389923528246634e+01,4.681700011827059882e+01
1.652855894412209992e+01,1.255641749044247568e+01,4.683101505656913588e+01
1.654496821672655216e+01,1.256305697373656116e+01,4.681607386178033892e+01
1.653285880042398404e+01,1.255725658616149865e+01,4.681319780961761978e+01
1.654913159116925314e+01,1.257747115268940341e+01,4.681562187416530918e+01
1.653777228122894272e+01,1.257688953958754752e+01,4.681625447235641957e+01
1.655084715645032389e+01,1.259280305747460282e+01,4.681080714294912326e+01
1.654016374160414315e+01,1.257577994927436826e+01,4.680404814462048790e+01
